Date,Hour,SensorID,Timestamp,ReadingValue
23/01/2020,12:30,2,23/01/2020 12:30,157.02
23/01/2020,13:00,2,23/01/2020 13:00,161.28
23/01/2020,13:30,2,23/01/2020 13:30,162.64
23/01/2020,14:00,2,23/01/2020 14:00,143.36
23/01/2020,14:30,2,23/01/2020 14:30,146.24
23/01/2020,15:00,2,23/01/2020 15:00,165.01
23/01/2020,15:30,2,23/01/2020 15:30,165.01
23/01/2020,16:00,2,23/01/2020 16:00,142.9
23/01/2020,16:30,2,23/01/2020 16:30,195.8
23/01/2020,17:00,2,23/01/2020 17:00,192.96
23/01/2020,17:30,2,23/01/2020 17:30,164.7
23/01/2020,18:00,2,23/01/2020 18:00,163.6
23/01/2020,18:30,2,23/01/2020 18:30,201.26
23/01/2020,19:00,2,23/01/2020 19:00,165.58
23/01/2020,19:30,2,23/01/2020 19:30,162.68
23/01/2020,20:00,2,23/01/2020 20:00,149.29
23/01/2020,20:30,2,23/01/2020 20:30,195.8
23/01/2020,21:00,2,23/01/2020 21:00,195.8
23/01/2020,21:30,2,23/01/2020 21:30,165.01
23/01/2020,22:00,2,23/01/2020 22:00,163.82
23/01/2020,22:30,2,23/01/2020 22:30,165.01
23/01/2020,23:00,2,23/01/2020 23:00,164.11
23/01/2020,23:30,2,23/01/2020 23:30,163.64
24/01/2020,0:00,1,24/01/2020 0:00,164.73
24/01/2020,0:30,1,24/01/2020 0:30,155
24/01/2020,1:00,1,24/01/2020 1:00,158.52
24/01/2020,1:30,1,24/01/2020 1:30,152.59
24/01/2020,2:00,1,24/01/2020 2:00,150.61
24/01/2020,2:30,1,24/01/2020 2:30,147.15
24/01/2020,3:00,1,24/01/2020 3:00,146.41
24/01/2020,3:30,1,24/01/2020 3:30,145.02
24/01/2020,4:00,1,24/01/2020 4:00,149.25
24/01/2020,4:30,1,24/01/2020 4:30,150.95
24/01/2020,5:00,1,24/01/2020 5:00,155.14
24/01/2020,5:30,1,24/01/2020 5:30,159.78
24/01/2020,6:00,1,24/01/2020 6:00,164.9
24/01/2020,6:30,1,24/01/2020 6:30,165.01
24/01/2020,7:00,1,24/01/2020 7:00,164.91
24/01/2020,7:30,1,24/01/2020 7:30,165.01
24/01/2020,8:00,1,24/01/2020 8:00,164.76
24/01/2020,8:30,1,24/01/2020 8:30,165.01
24/01/2020,9:00,1,24/01/2020 9:00,165.01
24/01/2020,9:30,1,24/01/2020 9:30,165.01
24/01/2020,10:00,2,24/01/2020 10:00,165.01
24/01/2020,10:30,2,24/01/2020 10:30,148.43
24/01/2020,11:00,2,24/01/2020 11:00,132.66
24/01/2020,11:30,2,24/01/2020 11:30,132.66
24/01/2020,12:00,2,24/01/2020 12:00,162.89
24/01/2020,12:30,2,24/01/2020 12:30,162.56
24/01/2020,13:00,2,24/01/2020 13:00,165.97
24/01/2020,13:30,2,24/01/2020 13:30,190.77
24/01/2020,14:00,2,24/01/2020 14:00,190.38
24/01/2020,14:30,2,24/01/2020 14:30,190.43
24/01/2020,15:00,2,24/01/2020 15:00,191.65
24/01/2020,15:30,2,24/01/2020 15:30,189.34
24/01/2020,16:00,2,24/01/2020 16:00,190.79
24/01/2020,16:30,2,24/01/2020 16:30,187.46
24/01/2020,17:00,2,24/01/2020 17:00,188.47
24/01/2020,17:30,2,24/01/2020 17:30,191.08
24/01/2020,18:00,2,24/01/2020 18:00,188.32
24/01/2020,18:30,2,24/01/2020 18:30,163.25
24/01/2020,19:00,2,24/01/2020 19:00,132.97
24/01/2020,19:30,2,24/01/2020 19:30,132.18
24/01/2020,20:00,2,24/01/2020 20:00,164.62
24/01/2020,20:30,2,24/01/2020 20:30,188.3
24/01/2020,21:00,2,24/01/2020 21:00,150.9
24/01/2020,21:30,2,24/01/2020 21:30,165.01
24/01/2020,22:00,2,24/01/2020 22:00,165.01
24/01/2020,22:30,2,24/01/2020 22:30,165.01
24/01/2020,23:00,2,24/01/2020 23:00,165.01
24/01/2020,23:30,2,24/01/2020 23:30,165.01
25/01/2020,0:00,1,25/01/2020 0:00,165.01
25/01/2020,0:30,1,25/01/2020 0:30,155.81
25/01/2020,1:00,1,25/01/2020 1:00,152.12
25/01/2020,1:30,1,25/01/2020 1:30,140.47
25/01/2020,2:00,1,25/01/2020 2:00,129.45
25/01/2020,2:30,1,25/01/2020 2:30,126.98
25/01/2020,3:00,1,25/01/2020 3:00,121.11
25/01/2020,3:30,1,25/01/2020 3:30,121.1
25/01/2020,4:00,1,25/01/2020 4:00,126.81
25/01/2020,4:30,1,25/01/2020 4:30,127.96
25/01/2020,5:00,1,25/01/2020 5:00,129.99
25/01/2020,5:30,1,25/01/2020 5:30,140.51
25/01/2020,6:00,1,25/01/2020 6:00,140.21
25/01/2020,6:30,1,25/01/2020 6:30,139.89
25/01/2020,7:00,1,25/01/2020 7:00,150.91
25/01/2020,7:30,1,25/01/2020 7:30,154.74
25/01/2020,8:00,1,25/01/2020 8:00,164.28
25/01/2020,8:30,1,25/01/2020 8:30,164.49
25/01/2020,9:00,1,25/01/2020 9:00,161.6
25/01/2020,9:30,1,25/01/2020 9:30,163.54
25/01/2020,10:00,2,25/01/2020 10:00,162.41
25/01/2020,10:30,2,25/01/2020 10:30,164.33
25/01/2020,11:00,2,25/01/2020 11:00,164.49
25/01/2020,11:30,2,25/01/2020 11:30,164.22
25/01/2020,12:00,2,25/01/2020 12:00,164.2
25/01/2020,12:30,2,25/01/2020 12:30,164.24
25/01/2020,13:00,2,25/01/2020 13:00,164.69
25/01/2020,13:30,2,25/01/2020 13:30,164.69
25/01/2020,14:00,2,25/01/2020 14:00,164.95
25/01/2020,14:30,2,25/01/2020 14:30,164.95
25/01/2020,15:00,2,25/01/2020 15:00,164.72
25/01/2020,15:30,2,25/01/2020 15:30,165.01
25/01/2020,16:00,2,25/01/2020 16:00,150.18
25/01/2020,16:30,2,25/01/2020 16:30,150.18
25/01/2020,17:00,2,25/01/2020 17:00,162.53
25/01/2020,17:30,2,25/01/2020 17:30,164.68
25/01/2020,18:00,2,25/01/2020 18:00,163.02
25/01/2020,18:30,2,25/01/2020 18:30,162.53
25/01/2020,19:00,2,25/01/2020 19:00,162.52
25/01/2020,19:30,2,25/01/2020 19:30,162.52
25/01/2020,20:00,2,25/01/2020 20:00,162.52
25/01/2020,20:30,2,25/01/2020 20:30,156.21
25/01/2020,21:00,2,25/01/2020 21:00,150.78
25/01/2020,21:30,2,25/01/2020 21:30,151.51
25/01/2020,22:00,2,25/01/2020 22:00,151.51
25/01/2020,22:30,2,25/01/2020 22:30,165.01
25/01/2020,23:00,2,25/01/2020 23:00,163.53
25/01/2020,23:30,2,25/01/2020 23:30,165.01
26/01/2020,0:00,1,26/01/2020 0:00,165.01
26/01/2020,0:30,1,26/01/2020 0:30,158.46
26/01/2020,1:00,1,26/01/2020 1:00,152.06
26/01/2020,1:30,1,26/01/2020 1:30,148.34
26/01/2020,2:00,1,26/01/2020 2:00,140.23
26/01/2020,2:30,1,26/01/2020 2:30,129.5
26/01/2020,3:00,1,26/01/2020 3:00,129.54
26/01/2020,3:30,1,26/01/2020 3:30,129.62
26/01/2020,4:00,1,26/01/2020 4:00,148.13
26/01/2020,4:30,1,26/01/2020 4:30,149.58
26/01/2020,5:00,1,26/01/2020 5:00,160.35
26/01/2020,5:30,1,26/01/2020 5:30,161.34
26/01/2020,6:00,1,26/01/2020 6:00,165.01
26/01/2020,6:30,1,26/01/2020 6:30,150.18
26/01/2020,7:00,1,26/01/2020 7:00,150.36
26/01/2020,7:30,1,26/01/2020 7:30,150.36
26/01/2020,8:00,1,26/01/2020 8:00,165.01
26/01/2020,8:30,1,26/01/2020 8:30,165.01
26/01/2020,9:00,1,26/01/2020 9:00,165.01
26/01/2020,9:30,1,26/01/2020 9:30,165.01
26/01/2020,10:00,2,26/01/2020 10:00,163.4
26/01/2020,10:30,2,26/01/2020 10:30,160.05
26/01/2020,11:00,2,26/01/2020 11:00,152.17
26/01/2020,11:30,2,26/01/2020 11:30,152.47
26/01/2020,12:00,2,26/01/2020 12:00,153.31
26/01/2020,12:30,2,26/01/2020 12:30,155.03
26/01/2020,13:00,2,26/01/2020 13:00,159.96
26/01/2020,13:30,2,26/01/2020 13:30,164.87
26/01/2020,14:00,2,26/01/2020 14:00,165.01
26/01/2020,14:30,2,26/01/2020 14:30,165.01
26/01/2020,15:00,2,26/01/2020 15:00,185.2
26/01/2020,15:30,2,26/01/2020 15:30,165.01
26/01/2020,16:00,2,26/01/2020 16:00,138.76
26/01/2020,16:30,2,26/01/2020 16:30,165.01
26/01/2020,17:00,2,26/01/2020 17:00,132.33
26/01/2020,17:30,2,26/01/2020 17:30,191.1
26/01/2020,18:00,2,26/01/2020 18:00,191.4
26/01/2020,18:30,2,26/01/2020 18:30,195.26
26/01/2020,19:00,2,26/01/2020 19:00,194.92
26/01/2020,19:30,2,26/01/2020 19:30,195.25
26/01/2020,20:00,2,26/01/2020 20:00,191.24
26/01/2020,20:30,2,26/01/2020 20:30,167.5
26/01/2020,21:00,2,26/01/2020 21:00,132.86
26/01/2020,21:30,2,26/01/2020 21:30,188.3
26/01/2020,22:00,2,26/01/2020 22:00,165.01
26/01/2020,22:30,2,26/01/2020 22:30,165.01
26/01/2020,23:00,2,26/01/2020 23:00,165.01
26/01/2020,23:30,2,26/01/2020 23:30,165.01
27/01/2020,0:00,1,27/01/2020 0:00,151.15
27/01/2020,0:30,1,27/01/2020 0:30,141.68
27/01/2020,1:00,1,27/01/2020 1:00,145.98
27/01/2020,1:30,1,27/01/2020 1:30,128.18
27/01/2020,2:00,1,27/01/2020 2:00,126.66
27/01/2020,2:30,1,27/01/2020 2:30,121.11
27/01/2020,3:00,1,27/01/2020 3:00,121.11
27/01/2020,3:30,1,27/01/2020 3:30,121.12
27/01/2020,4:00,1,27/01/2020 4:00,128.55
27/01/2020,4:30,1,27/01/2020 4:30,146.88
27/01/2020,5:00,1,27/01/2020 5:00,153.59
27/01/2020,5:30,1,27/01/2020 5:30,156.3
27/01/2020,6:00,1,27/01/2020 6:00,162.6
27/01/2020,6:30,1,27/01/2020 6:30,165.01
27/01/2020,7:00,1,27/01/2020 7:00,164.99
27/01/2020,7:30,1,27/01/2020 7:30,165.01
27/01/2020,8:00,1,27/01/2020 8:00,162.08
27/01/2020,8:30,1,27/01/2020 8:30,165.01
27/01/2020,9:00,1,27/01/2020 9:00,165.01
27/01/2020,9:30,1,27/01/2020 9:30,165.01
27/01/2020,10:00,2,27/01/2020 10:00,165.01
27/01/2020,10:30,2,27/01/2020 10:30,154.14
27/01/2020,11:00,2,27/01/2020 11:00,152.82
27/01/2020,11:30,2,27/01/2020 11:30,153.65
27/01/2020,12:00,2,27/01/2020 12:00,158.46
27/01/2020,12:30,2,27/01/2020 12:30,165.01
27/01/2020,13:00,2,27/01/2020 13:00,165.01
27/01/2020,13:30,2,27/01/2020 13:30,165.01
27/01/2020,14:00,2,27/01/2020 14:00,165.01
27/01/2020,14:30,2,27/01/2020 14:30,156.82
27/01/2020,15:00,2,27/01/2020 15:00,164.65
27/01/2020,15:30,2,27/01/2020 15:30,149.74
27/01/2020,16:00,2,27/01/2020 16:00,153.46
27/01/2020,16:30,2,27/01/2020 16:30,165.01
27/01/2020,17:00,2,27/01/2020 17:00,132.66
27/01/2020,17:30,2,27/01/2020 17:30,147.4
27/01/2020,18:00,2,27/01/2020 18:00,163.02
27/01/2020,18:30,2,27/01/2020 18:30,168.64
27/01/2020,19:00,2,27/01/2020 19:00,189.31
27/01/2020,19:30,2,27/01/2020 19:30,189.28
27/01/2020,20:00,2,27/01/2020 20:00,188.78
27/01/2020,20:30,2,27/01/2020 20:30,133.09
27/01/2020,21:00,2,27/01/2020 21:00,150.18
27/01/2020,21:30,2,27/01/2020 21:30,163.3
27/01/2020,22:00,2,27/01/2020 22:00,163.29
27/01/2020,22:30,2,27/01/2020 22:30,164.64
27/01/2020,23:00,2,27/01/2020 23:00,159.44
27/01/2020,23:30,2,27/01/2020 23:30,154.45
28/01/2020,0:00,1,28/01/2020 0:00,165.01
28/01/2020,0:30,1,28/01/2020 0:30,155.25
28/01/2020,1:00,1,28/01/2020 1:00,142.64
28/01/2020,1:30,1,28/01/2020 1:30,121.1
28/01/2020,2:00,1,28/01/2020 2:00,121.08
28/01/2020,2:30,1,28/01/2020 2:30,121.08
28/01/2020,3:00,1,28/01/2020 3:00,127.26
28/01/2020,3:30,1,28/01/2020 3:30,127.55
28/01/2020,4:00,1,28/01/2020 4:00,139.58
28/01/2020,4:30,1,28/01/2020 4:30,127.66
28/01/2020,5:00,1,28/01/2020 5:00,150.5
28/01/2020,5:30,1,28/01/2020 5:30,148.15
28/01/2020,6:00,1,28/01/2020 6:00,138.19
28/01/2020,6:30,1,28/01/2020 6:30,165.01
28/01/2020,7:00,1,28/01/2020 7:00,165.01
28/01/2020,7:30,1,28/01/2020 7:30,165.01
28/01/2020,8:00,1,28/01/2020 8:00,165.01
28/01/2020,8:30,1,28/01/2020 8:30,165.01
28/01/2020,9:00,1,28/01/2020 9:00,165.01
28/01/2020,9:30,1,28/01/2020 9:30,165.01
28/01/2020,10:00,2,28/01/2020 10:00,165.01
28/01/2020,10:30,2,28/01/2020 10:30,165.01
28/01/2020,11:00,2,28/01/2020 11:00,165.01
28/01/2020,11:30,2,28/01/2020 11:30,165.01
28/01/2020,12:00,2,28/01/2020 12:00,165.01
28/01/2020,12:30,2,28/01/2020 12:30,165.01
28/01/2020,13:00,2,28/01/2020 13:00,165.01
28/01/2020,13:30,2,28/01/2020 13:30,165.01
28/01/2020,14:00,2,28/01/2020 14:00,165.01
28/01/2020,14:30,2,28/01/2020 14:30,165.01
28/01/2020,15:00,2,28/01/2020 15:00,165.01
28/01/2020,15:30,2,28/01/2020 15:30,165.01
28/01/2020,16:00,2,28/01/2020 16:00,165.01
28/01/2020,16:30,2,28/01/2020 16:30,165.01
28/01/2020,17:00,2,28/01/2020 17:00,185.7
28/01/2020,17:30,2,28/01/2020 17:30,195.8
28/01/2020,18:00,2,28/01/2020 18:00,195.8
28/01/2020,18:30,2,28/01/2020 18:30,195.8
28/01/2020,19:00,2,28/01/2020 19:00,195.8
28/01/2020,19:30,2,28/01/2020 19:30,195.8
28/01/2020,20:00,2,28/01/2020 20:00,195.8
28/01/2020,20:30,2,28/01/2020 20:30,222.19
28/01/2020,21:00,2,28/01/2020 21:00,187.08
28/01/2020,21:30,2,28/01/2020 21:30,150.36
28/01/2020,22:00,2,28/01/2020 22:00,164.53
28/01/2020,22:30,2,28/01/2020 22:30,165.01
28/01/2020,23:00,2,28/01/2020 23:00,165.01
28/01/2020,23:30,2,28/01/2020 23:30,140.42
29/01/2020,0:00,1,29/01/2020 0:00,163.99
29/01/2020,0:30,1,29/01/2020 0:30,151.08
29/01/2020,1:00,1,29/01/2020 1:00,147.21
29/01/2020,1:30,1,29/01/2020 1:30,139.22
29/01/2020,2:00,1,29/01/2020 2:00,127.75
29/01/2020,2:30,1,29/01/2020 2:30,121.08
29/01/2020,3:00,1,29/01/2020 3:00,121.08
29/01/2020,3:30,1,29/01/2020 3:30,121.09
29/01/2020,4:00,1,29/01/2020 4:00,139.41
29/01/2020,4:30,1,29/01/2020 4:30,146.77
29/01/2020,5:00,1,29/01/2020 5:00,151.65
29/01/2020,5:30,1,29/01/2020 5:30,145.53
29/01/2020,6:00,1,29/01/2020 6:00,150.57
29/01/2020,6:30,1,29/01/2020 6:30,145.47
29/01/2020,7:00,1,29/01/2020 7:00,162.94
29/01/2020,7:30,1,29/01/2020 7:30,158.72
29/01/2020,8:00,1,29/01/2020 8:00,159.15
29/01/2020,8:30,1,29/01/2020 8:30,145.05
29/01/2020,9:00,1,29/01/2020 9:00,142.65
29/01/2020,9:30,1,29/01/2020 9:30,162.89
29/01/2020,10:00,2,29/01/2020 10:00,161.11
29/01/2020,10:30,2,29/01/2020 10:30,158.05
29/01/2020,11:00,2,29/01/2020 11:00,156.39
29/01/2020,11:30,2,29/01/2020 11:30,156.88
29/01/2020,12:00,2,29/01/2020 12:00,155.77
29/01/2020,12:30,2,29/01/2020 12:30,156.12
29/01/2020,13:00,2,29/01/2020 13:00,161.88
29/01/2020,13:30,2,29/01/2020 13:30,156.92
29/01/2020,14:00,2,29/01/2020 14:00,154.01
29/01/2020,14:30,2,29/01/2020 14:30,157.32
29/01/2020,15:00,2,29/01/2020 15:00,165.01
29/01/2020,15:30,2,29/01/2020 15:30,134.49
29/01/2020,16:00,2,29/01/2020 16:00,162.5
29/01/2020,16:30,2,29/01/2020 16:30,133.47
29/01/2020,17:00,2,29/01/2020 17:00,162.58
29/01/2020,17:30,2,29/01/2020 17:30,191.86
29/01/2020,18:00,2,29/01/2020 18:00,190.53
29/01/2020,18:30,2,29/01/2020 18:30,190.53
29/01/2020,19:00,2,29/01/2020 19:00,189.67
29/01/2020,19:30,2,29/01/2020 19:30,190.53
29/01/2020,20:00,2,29/01/2020 20:00,189.67
29/01/2020,20:30,2,29/01/2020 20:30,191.84
29/01/2020,21:00,2,29/01/2020 21:00,165.01
29/01/2020,21:30,2,29/01/2020 21:30,132.49
29/01/2020,22:00,2,29/01/2020 22:00,165.01
29/01/2020,22:30,2,29/01/2020 22:30,165.01
29/01/2020,23:00,2,29/01/2020 23:00,165.01
29/01/2020,23:30,2,29/01/2020 23:30,159.79
30/01/2020,0:00,1,30/01/2020 0:00,148.99
30/01/2020,0:30,1,30/01/2020 0:30,154.75
30/01/2020,1:00,1,30/01/2020 1:00,149.85
30/01/2020,1:30,1,30/01/2020 1:30,129.79
30/01/2020,2:00,1,30/01/2020 2:00,127.4
30/01/2020,2:30,1,30/01/2020 2:30,120.28
30/01/2020,3:00,1,30/01/2020 3:00,120.28
30/01/2020,3:30,1,30/01/2020 3:30,120.28
30/01/2020,4:00,1,30/01/2020 4:00,129.93
30/01/2020,4:30,1,30/01/2020 4:30,148.85
30/01/2020,5:00,1,30/01/2020 5:00,152.27
30/01/2020,5:30,1,30/01/2020 5:30,151.84
30/01/2020,6:00,1,30/01/2020 6:00,159.97
30/01/2020,6:30,1,30/01/2020 6:30,132.49
30/01/2020,7:00,1,30/01/2020 7:00,132.84
30/01/2020,7:30,1,30/01/2020 7:30,163.84
30/01/2020,8:00,1,30/01/2020 8:00,162.1
30/01/2020,8:30,1,30/01/2020 8:30,147.99
30/01/2020,9:00,1,30/01/2020 9:00,165.01
30/01/2020,9:30,1,30/01/2020 9:30,159.09
30/01/2020,10:00,2,30/01/2020 10:00,156.69
30/01/2020,10:30,2,30/01/2020 10:30,158.82
30/01/2020,11:00,2,30/01/2020 11:00,163.95
30/01/2020,11:30,2,30/01/2020 11:30,157.99
30/01/2020,12:00,2,30/01/2020 12:00,149.75
30/01/2020,12:30,2,30/01/2020 12:30,149.3
30/01/2020,13:00,2,30/01/2020 13:00,149.59
30/01/2020,13:30,2,30/01/2020 13:30,151.5
30/01/2020,14:00,2,30/01/2020 14:00,155.56
30/01/2020,14:30,2,30/01/2020 14:30,134.81
30/01/2020,15:00,2,30/01/2020 15:00,136.37
30/01/2020,15:30,2,30/01/2020 15:30,131.09
30/01/2020,16:00,2,30/01/2020 16:00,154.51
30/01/2020,16:30,2,30/01/2020 16:30,165.01
30/01/2020,17:00,2,30/01/2020 17:00,132.84
30/01/2020,17:30,2,30/01/2020 17:30,189.67
30/01/2020,18:00,2,30/01/2020 18:00,189.67
30/01/2020,18:30,2,30/01/2020 18:30,189.67
30/01/2020,19:00,2,30/01/2020 19:00,187.9
30/01/2020,19:30,2,30/01/2020 19:30,187.9
30/01/2020,20:00,2,30/01/2020 20:00,189.67
30/01/2020,20:30,2,30/01/2020 20:30,169.18
30/01/2020,21:00,2,30/01/2020 21:00,162.55
30/01/2020,21:30,2,30/01/2020 21:30,132.33
30/01/2020,22:00,2,30/01/2020 22:00,132.49
30/01/2020,22:30,2,30/01/2020 22:30,164.96
30/01/2020,23:00,2,30/01/2020 23:00,164.1
30/01/2020,23:30,2,30/01/2020 23:30,164.58
31/01/2020,0:00,1,31/01/2020 0:00,163.93
31/01/2020,0:30,1,31/01/2020 0:30,160.4
31/01/2020,1:00,1,31/01/2020 1:00,153.72
31/01/2020,1:30,1,31/01/2020 1:30,150.83
31/01/2020,2:00,1,31/01/2020 2:00,121.08
31/01/2020,2:30,1,31/01/2020 2:30,121.08
31/01/2020,3:00,1,31/01/2020 3:00,121.08
31/01/2020,3:30,1,31/01/2020 3:30,121.07
31/01/2020,4:00,1,31/01/2020 4:00,121.08
31/01/2020,4:30,1,31/01/2020 4:30,128.65
31/01/2020,5:00,1,31/01/2020 5:00,150.47
31/01/2020,5:30,1,31/01/2020 5:30,149.8
31/01/2020,6:00,1,31/01/2020 6:00,154.45
31/01/2020,6:30,1,31/01/2020 6:30,163.54
31/01/2020,7:00,1,31/01/2020 7:00,164.56
31/01/2020,7:30,1,31/01/2020 7:30,163.99
31/01/2020,8:00,1,31/01/2020 8:00,160.66
31/01/2020,8:30,1,31/01/2020 8:30,152.97
31/01/2020,9:00,1,31/01/2020 9:00,150.4
31/01/2020,9:30,1,31/01/2020 9:30,150.02
31/01/2020,10:00,2,31/01/2020 10:00,150.02
31/01/2020,10:30,2,31/01/2020 10:30,150.07
31/01/2020,11:00,2,31/01/2020 11:00,147.87
31/01/2020,11:30,2,31/01/2020 11:30,151.87
31/01/2020,12:00,2,31/01/2020 12:00,149.48
31/01/2020,12:30,2,31/01/2020 12:30,149.25
31/01/2020,13:00,2,31/01/2020 13:00,154.7
31/01/2020,13:30,2,31/01/2020 13:30,162.9
31/01/2020,14:00,2,31/01/2020 14:00,161.38
31/01/2020,14:30,2,31/01/2020 14:30,162.99
31/01/2020,15:00,2,31/01/2020 15:00,160.16
31/01/2020,15:30,2,31/01/2020 15:30,165.01
31/01/2020,16:00,2,31/01/2020 16:00,165.01
31/01/2020,16:30,2,31/01/2020 16:30,165.01
31/01/2020,17:00,2,31/01/2020 17:00,151.32
31/01/2020,17:30,2,31/01/2020 17:30,132.66
31/01/2020,18:00,2,31/01/2020 18:00,162.56
31/01/2020,18:30,2,31/01/2020 18:30,132.49
31/01/2020,19:00,2,31/01/2020 19:00,165.01
31/01/2020,19:30,2,31/01/2020 19:30,165.01
31/01/2020,20:00,2,31/01/2020 20:00,165.01
31/01/2020,20:30,2,31/01/2020 20:30,165.01
31/01/2020,21:00,2,31/01/2020 21:00,164.51
31/01/2020,21:30,2,31/01/2020 21:30,165.01
31/01/2020,22:00,2,31/01/2020 22:00,165.01
31/01/2020,22:30,2,31/01/2020 22:30,164.4
31/01/2020,23:00,2,31/01/2020 23:00,164.39
31/01/2020,23:30,2,31/01/2020 23:30,158.36
01/02/2020,0:00,1,01/02/2020 0:00,164.14
01/02/2020,0:30,1,01/02/2020 0:30,164.34
01/02/2020,1:00,1,01/02/2020 1:00,160.25
01/02/2020,1:30,1,01/02/2020 1:30,154.07
01/02/2020,2:00,1,01/02/2020 2:00,153
01/02/2020,2:30,1,01/02/2020 2:30,148.13
01/02/2020,3:00,1,01/02/2020 3:00,149.81
01/02/2020,3:30,1,01/02/2020 3:30,151.46
01/02/2020,4:00,1,01/02/2020 4:00,151.3
01/02/2020,4:30,1,01/02/2020 4:30,155
01/02/2020,5:00,1,01/02/2020 5:00,159.65
01/02/2020,5:30,1,01/02/2020 5:30,163.86
01/02/2020,6:00,1,01/02/2020 6:00,160.45
01/02/2020,6:30,1,01/02/2020 6:30,161.7
01/02/2020,7:00,1,01/02/2020 7:00,163.57
01/02/2020,7:30,1,01/02/2020 7:30,163.74
01/02/2020,8:00,1,01/02/2020 8:00,155.68
01/02/2020,8:30,1,01/02/2020 8:30,155.13
01/02/2020,9:00,1,01/02/2020 9:00,153.81
01/02/2020,9:30,1,01/02/2020 9:30,152.83
01/02/2020,10:00,2,01/02/2020 10:00,150.83
01/02/2020,10:30,2,01/02/2020 10:30,152.7
01/02/2020,11:00,2,01/02/2020 11:00,152.07
01/02/2020,11:30,2,01/02/2020 11:30,151.38
01/02/2020,12:00,2,01/02/2020 12:00,148.13
01/02/2020,12:30,2,01/02/2020 12:30,146.7
01/02/2020,13:00,2,01/02/2020 13:00,139.59
01/02/2020,13:30,2,01/02/2020 13:30,139.62
01/02/2020,14:00,2,01/02/2020 14:00,146.24
01/02/2020,14:30,2,01/02/2020 14:30,145.71
01/02/2020,15:00,2,01/02/2020 15:00,154.46
01/02/2020,15:30,2,01/02/2020 15:30,151.21
01/02/2020,16:00,2,01/02/2020 16:00,154.6
01/02/2020,16:30,2,01/02/2020 16:30,161.88
01/02/2020,17:00,2,01/02/2020 17:00,161.71
01/02/2020,17:30,2,01/02/2020 17:30,132.66
01/02/2020,18:00,2,01/02/2020 18:00,132.66
01/02/2020,18:30,2,01/02/2020 18:30,163.36
01/02/2020,19:00,2,01/02/2020 19:00,132.49
01/02/2020,19:30,2,01/02/2020 19:30,132.49
01/02/2020,20:00,2,01/02/2020 20:00,132.49
01/02/2020,20:30,2,01/02/2020 20:30,133.21
01/02/2020,21:00,2,01/02/2020 21:00,133.09
01/02/2020,21:30,2,01/02/2020 21:30,165.01
01/02/2020,22:00,2,01/02/2020 22:00,164.32
01/02/2020,22:30,2,01/02/2020 22:30,164.29
01/02/2020,23:00,2,01/02/2020 23:00,161.5
01/02/2020,23:30,2,01/02/2020 23:30,157.27
02/02/2020,0:00,1,02/02/2020 0:00,153.03
02/02/2020,0:30,1,02/02/2020 0:30,150.3
02/02/2020,1:00,1,02/02/2020 1:00,151.79
02/02/2020,1:30,1,02/02/2020 1:30,150.26
02/02/2020,2:00,1,02/02/2020 2:00,147.59
02/02/2020,2:30,1,02/02/2020 2:30,140.36
02/02/2020,3:00,1,02/02/2020 3:00,140.58
02/02/2020,3:30,1,02/02/2020 3:30,140.77
02/02/2020,4:00,1,02/02/2020 4:00,150
02/02/2020,4:30,1,02/02/2020 4:30,147.94
02/02/2020,5:00,1,02/02/2020 5:00,152.51
02/02/2020,5:30,1,02/02/2020 5:30,150.34
02/02/2020,6:00,1,02/02/2020 6:00,157
02/02/2020,6:30,1,02/02/2020 6:30,151.17
02/02/2020,7:00,1,02/02/2020 7:00,151.32
02/02/2020,7:30,1,02/02/2020 7:30,151.32
02/02/2020,8:00,1,02/02/2020 8:00,163.56
02/02/2020,8:30,1,02/02/2020 8:30,161.04
02/02/2020,9:00,1,02/02/2020 9:00,162.98
02/02/2020,9:30,1,02/02/2020 9:30,163.6
02/02/2020,10:00,2,02/02/2020 10:00,163.72
02/02/2020,10:30,2,02/02/2020 10:30,161.85
02/02/2020,11:00,2,02/02/2020 11:00,156.25
02/02/2020,11:30,2,02/02/2020 11:30,152.31
02/02/2020,12:00,2,02/02/2020 12:00,146.15
02/02/2020,12:30,2,02/02/2020 12:30,146.44
02/02/2020,13:00,2,02/02/2020 13:00,149.12
02/02/2020,13:30,2,02/02/2020 13:30,151.69
02/02/2020,14:00,2,02/02/2020 14:00,155.92
02/02/2020,14:30,2,02/02/2020 14:30,153.22
02/02/2020,15:00,2,02/02/2020 15:00,149.43
02/02/2020,15:30,2,02/02/2020 15:30,129.17
02/02/2020,16:00,2,02/02/2020 16:00,146.66
02/02/2020,16:30,2,02/02/2020 16:30,143.6
02/02/2020,17:00,2,02/02/2020 17:00,150.55
02/02/2020,17:30,2,02/02/2020 17:30,143.68
02/02/2020,18:00,2,02/02/2020 18:00,146.58
02/02/2020,18:30,2,02/02/2020 18:30,147.76
02/02/2020,19:00,2,02/02/2020 19:00,146.44
02/02/2020,19:30,2,02/02/2020 19:30,165.19
02/02/2020,20:00,2,02/02/2020 20:00,168.02
02/02/2020,20:30,2,02/02/2020 20:30,167.12
02/02/2020,21:00,2,02/02/2020 21:00,119.17
02/02/2020,21:30,2,02/02/2020 21:30,175.88
